patient_id	file_id	file_name	sample_id
MMRF_1388	be35a0d5-627b-4890-aa3d-3b166aee476f	a424627c-a36b-499f-a241-5c25174b79c2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1388_1_BM_CD138pos
MMRF_1389	75700697-8e58-451c-a21e-752cfa41d69b	5b33b3cb-9ed3-4031-80a7-afdd1df7a23a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1389_1_BM_CD138pos
MMRF_1391	7a19c146-c112-4b61-ab30-128d27d54b9b	04f8986e-beb6-464f-adbc-ac0279d3bbf1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1391_1_BM_CD138pos
MMRF_1392	c5a1d83f-f6ae-4fb7-b407-3b9837a3d69d	d1d7a72d-1315-4dc7-8805-efcaa83e7d15.rna_seq.augmented_star_gene_counts.tsv	MMRF_1392_1_BM_CD138pos
MMRF_1393	66a52289-8ee3-4c05-9414-55853b1f95fb	fb04ed59-a054-4935-b400-d7b8ca1c03dc.rna_seq.augmented_star_gene_counts.tsv	MMRF_1393_1_BM_CD138pos
MMRF_1395	9c44ad3c-0859-4a5b-b445-b49f44ef5512	e8d207c6-5ca9-4de4-abec-7db4f25cd873.rna_seq.augmented_star_gene_counts.tsv	MMRF_1395_1_BM_CD138pos
MMRF_1401	9aede151-dc7b-4c90-b9fc-596b74681825	4fd5b4c4-da75-433c-9132-dffe24ba21f4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1401_1_BM_CD138pos
MMRF_1403	68c6126d-be44-408c-9515-4081542dee55	5c4ad781-e985-4164-a874-56039273b505.rna_seq.augmented_star_gene_counts.tsv	MMRF_1403_1_BM_CD138pos
MMRF_1407	0812bed1-07b3-4744-81fe-09be526eea1f	445f9781-eeb1-42b1-9ed0-9ef7156cd10a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1407_1_BM_CD138pos
MMRF_1408	545e6413-a099-42ee-8ec4-6adeac6a9f54	7c3d361b-be57-4db5-ad04-bb13724d101e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1408_1_BM_CD138pos
MMRF_1413	dde864a8-f7b4-4f01-9b8b-e708b48c5cbe	f447b210-c609-4cb4-8776-ce14fadca20e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1413_1_BM_CD138pos
MMRF_1415	09950cba-7287-48cf-859c-445bdd1e46e5	4be05d5e-cfd6-4840-8c6f-9607b778e090.rna_seq.augmented_star_gene_counts.tsv	MMRF_1415_1_BM_CD138pos
MMRF_1423	93585f27-845f-4187-aa78-35cd0bfb4c5b	e67819c3-5fe5-4169-bc51-7b4f83ff91cf.rna_seq.augmented_star_gene_counts.tsv	MMRF_1423_1_BM_CD138pos
MMRF_1424	9b3397a6-e6e3-47b4-bc77-5cca4663ea56	2d903cd0-a8ea-4e8b-94d8-fe1c499114f3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1424_1_BM_CD138pos
MMRF_1425	5decc391-dd36-4d1b-bf73-415a6caae990	d081dc5b-0192-4ea8-8a7d-129b3e86ce04.rna_seq.augmented_star_gene_counts.tsv	MMRF_1425_1_BM_CD138pos
MMRF_1426	1723171c-e4b2-4c9a-aaca-668e714c7375	dd1292bc-074e-4e25-ae5b-d0dad5ae000f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1426_1_BM_CD138pos
MMRF_1432	93ab2d30-00ab-498e-af8e-f157359d8d43	64a6a24e-29b5-466a-b981-30fe7c7f7154.rna_seq.augmented_star_gene_counts.tsv	MMRF_1432_1_BM_CD138pos
MMRF_1433	80d08f10-7ebf-4ddc-9667-44d6de18729e	71103d37-29b7-4c5f-9f68-1a6377926435.rna_seq.augmented_star_gene_counts.tsv	MMRF_1433_1_BM_CD138pos
MMRF_1434	7e9ba3fd-d950-40bc-831b-8b369c1e56e9	445cd6bd-eb0e-42ba-b2d0-8d99a621dbae.rna_seq.augmented_star_gene_counts.tsv	MMRF_1434_1_BM_CD138pos
MMRF_1436	0317d359-958a-4b64-aeab-b5bf2d627e75	89f71998-61d1-426b-8eed-46d6f3c2a7a1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1436_1_BM_CD138pos
MMRF_1439	7a287b5e-7a00-4acd-87d5-4d69212102d0	2ebd9f5a-16da-4ae5-92a2-acfc0a8135a1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1439_1_BM_CD138pos
MMRF_1445	79a70d9b-c168-483a-86a5-fc8b0fd2c2b3	71ae5921-51a1-4ec9-9718-b22302a3b9f4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1445_1_BM_CD138pos
MMRF_1446	8e8db678-3cab-4431-8508-9e7280efc221	0961ff16-801e-4aa9-b11d-bf643b67323b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1446_1_BM_CD138pos
MMRF_1447	2ea9c33f-d3c9-4166-871d-ba2dd73048de	50dd2b82-7f30-40e4-bdd5-e3cc8c9cfd14.rna_seq.augmented_star_gene_counts.tsv	MMRF_1447_1_BM_CD138pos
MMRF_1450	5315dbfb-b43d-4411-9ccf-1211547f6a8c	3c7b1785-309c-4c15-a00c-632c13958330.rna_seq.augmented_star_gene_counts.tsv	MMRF_1450_1_BM_CD138pos
MMRF_1451	1a222933-5bd2-4be1-b9d0-9e91d4430919	0cee124b-2eb0-43bf-86ea-99ccf5d41474.rna_seq.augmented_star_gene_counts.tsv	MMRF_1451_1_BM_CD138pos
MMRF_1452	ccdeb8e1-349e-4e6a-a4c7-4d17abae5af0	b09c7207-595b-4336-8208-585cec0beea8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1452_1_BM_CD138pos
MMRF_1453	f1538b3b-6e1a-4069-a08d-937c50913f74	e721f355-4357-4145-8c5c-3c0d3ca9ac70.rna_seq.augmented_star_gene_counts.tsv	MMRF_1453_1_BM_CD138pos
MMRF_1454	c06fc5e1-7005-4b4b-b1e2-6fedfbf78c33	7db8fa19-d0d4-4ebf-8add-aca6586ed49d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1454_1_BM_CD138pos
MMRF_1455	28810ede-d2c9-46ac-92e4-176fb6164119	ba75d33b-dc7c-40af-abfa-e2726cd70e67.rna_seq.augmented_star_gene_counts.tsv	MMRF_1455_1_BM_CD138pos
MMRF_1458	10de1de5-c234-4feb-a54d-f9ef29da516a	e3452c66-77a4-4ee1-86b1-eab2e19813cf.rna_seq.augmented_star_gene_counts.tsv	MMRF_1458_1_BM_CD138pos
MMRF_1460	c94f488d-95ad-483d-8ece-eb6e95a87fab	d4bf3c33-d631-42e8-80d0-7b92c7487d88.rna_seq.augmented_star_gene_counts.tsv	MMRF_1460_1_BM_CD138pos
MMRF_1461	7099be50-afb8-4d72-bf20-5d8533b6725e	9b0e2531-112b-40a4-8f0a-1f69299d03d0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1461_1_BM_CD138pos
MMRF_1462	3ef01182-3e36-493b-accb-5e241d501cc0	0b745211-8936-4e09-9863-463fce103705.rna_seq.augmented_star_gene_counts.tsv	MMRF_1462_1_BM_CD138pos
MMRF_1466	84f7291a-c516-4c79-b2f4-dfa737786622	1a3894d0-c89d-482b-98fd-49bab3381e4e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1466_1_BM_CD138pos
MMRF_1470	6b6c5d0e-d748-46c4-ad3d-c4361c44e3b7	d347c3fb-120e-499c-a47c-b3e2c0a862af.rna_seq.augmented_star_gene_counts.tsv	MMRF_1470_1_BM_CD138pos
MMRF_1474	97095521-4c29-44f7-916f-704804b97d2e	3538760c-1864-4917-b8de-47c1f40052e0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1474_1_BM_CD138pos
MMRF_1475	cecfa7eb-7774-4acb-a939-7fc2c6e6ef10	28ee3050-59fa-4b12-ae15-94b8314e6f6b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1475_1_BM_CD138pos
MMRF_1478	77f755ce-81c7-418f-835c-8676ddd5ec66	7cb59577-d289-4a4f-89b3-e96088a6946f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1478_1_BM_CD138pos
MMRF_1484	87f9aa22-e159-4a40-86c1-dc16b590e5a2	62dc42f7-0532-4d15-8baf-b32c1496a34d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1484_1_BM_CD138pos
MMRF_1485	06ac7d00-0ba7-4031-8050-eb79ae7cd728	5397d439-643f-406a-a208-60452a312371.rna_seq.augmented_star_gene_counts.tsv	MMRF_1485_1_BM_CD138pos
MMRF_1489	57228210-0772-4099-b46b-5f3304a058e9	fe923849-ef72-45c3-bdeb-309d1fb11ec3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1489_1_BM_CD138pos
MMRF_1490	de1c08b2-a9a0-4fe1-a3c4-3e3c658e5aa1	7c69253f-cdf1-4c26-813c-5b9c414a6df6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1490_1_BM_CD138pos
MMRF_1491	08d0f94f-327c-4f01-90ed-28576f3018d3	9e220f1a-5514-43e4-8e93-06925e69d5b6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1491_1_BM_CD138pos
MMRF_1494	edcbfabc-a86a-4979-8788-bcb7c8cbc012	ae14aa85-7e46-4698-81d2-aa1a175bcf92.rna_seq.augmented_star_gene_counts.tsv	MMRF_1494_1_BM_CD138pos
MMRF_1496	e8628f27-c2a5-4e96-8944-eed16d8f101e	ad29df3c-c126-4898-a788-71ae61a8f2ef.rna_seq.augmented_star_gene_counts.tsv	MMRF_1496_1_BM_CD138pos
MMRF_1497	12233182-ebd7-44b4-aa2f-0b27c7864013	8c640d1b-c085-4726-9ef1-d0c3bdc92bb7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1497_1_BM_CD138pos
MMRF_1499	683edbbc-422f-4796-a7d7-6d1048883435	ad6a8105-2f42-4759-90da-a0c472a598c0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1499_1_BM_CD138pos
MMRF_1500	ac18492a-9194-4e1c-a655-c38902352896	aaebe37d-2422-47a3-8e8a-1a02b495bf46.rna_seq.augmented_star_gene_counts.tsv	MMRF_1500_2_BM_CD138pos
MMRF_1501	0e83c22d-2b68-44c4-b412-26fc74fb1fca	5dba595e-e577-4676-8561-49d6efdcf2e4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1501_1_BM_CD138pos
MMRF_1502	6d2ed466-c4be-4450-93a0-452724b30818	79871713-8f93-4c63-ba18-b28df798cc58.rna_seq.augmented_star_gene_counts.tsv	MMRF_1502_1_BM_CD138pos
MMRF_1504	cf3d311d-a035-47d6-b56e-d9ab8d77a9b3	30e0ab80-fc7a-401e-bd7e-cf4e99b70761.rna_seq.augmented_star_gene_counts.tsv	MMRF_1504_1_BM_CD138pos
MMRF_1506	a4d3dc3b-d166-4d3e-8dc9-e583a26157e7	10870300-b278-4526-8ea5-f1eb426e8d7f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1506_1_BM_CD138pos
MMRF_1510	80a1fbcb-5664-4c41-818c-c77ca1c0d0ba	be64598f-dae0-462a-8922-d216aa6434f3.rna_seq.augmented_star_gene_counts.tsv	MMRF_1510_1_BM_CD138pos
MMRF_1511	6d88478b-bef2-4c2b-ac67-67f81611a1e1	1b921531-753f-4d65-b872-a8aab39ff88d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1511_1_BM_CD138pos
MMRF_1512	ce01bf8a-8fe9-4e01-96b2-c419ec8dc645	d98c1f9a-2c63-430f-be08-06062b5b2c00.rna_seq.augmented_star_gene_counts.tsv	MMRF_1512_1_BM_CD138pos
MMRF_1513	bbd1d29e-7e81-4da7-9c3b-8b22cdae603c	33a91821-b597-44f0-a802-9c4b6c3bf10e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1513_1_BM_CD138pos
MMRF_1516	800d11f1-2e0a-4a56-8d69-a800cce222ad	e26f3797-e31d-4118-8a86-c28b2acb5844.rna_seq.augmented_star_gene_counts.tsv	MMRF_1516_1_BM_CD138pos
MMRF_1518	a8705961-eeab-4372-a7a1-1d6c1b38bebb	1a6a0851-43ad-4ef2-afb7-63dcf83237eb.rna_seq.augmented_star_gene_counts.tsv	MMRF_1518_2_BM_CD138pos
MMRF_1519	8333ce1e-5f9d-4125-9b26-c49191853979	ca552765-5c77-4067-b22e-a292ba73c3d7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1519_1_BM_CD138pos
MMRF_1520	1b7cca3b-d2b2-4c48-b439-ad85d3a57535	fbeedc1f-6660-44bb-919b-693c18ee6dd0.rna_seq.augmented_star_gene_counts.tsv	MMRF_1520_1_BM_CD138pos
MMRF_1522	d5daf852-290b-4c5d-adba-7e3ddfeb1946	a59cda09-805d-4c4c-8b1e-5a24555f3611.rna_seq.augmented_star_gene_counts.tsv	MMRF_1522_1_BM_CD138pos
MMRF_1523	19ec8711-7089-4f9a-a518-1503b8eb2826	f02cdb4d-8452-4d0a-9720-2dcb700fbfe7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1523_1_BM_CD138pos
MMRF_1531	e3ead0c1-bfd7-45b0-863f-76edbb968218	03d71540-d662-43f8-8ce6-3ef8bbb14ffd.rna_seq.augmented_star_gene_counts.tsv	MMRF_1531_1_BM_CD138pos
MMRF_1533	8b9186f6-d0ca-4807-90e3-12a651723475	218edd5f-cb2c-4b1f-a618-660474463ba6.rna_seq.augmented_star_gene_counts.tsv	MMRF_1533_2_BM_CD138pos
MMRF_1534	2c0d4079-ede0-49ab-bdc4-d27cd5561a1d	158afa60-d6e6-45c5-82df-1f8bf3465207.rna_seq.augmented_star_gene_counts.tsv	MMRF_1534_1_BM_CD138pos
MMRF_1537	2822cc74-66bd-4ef1-b226-38dbc6c3c46d	90fa80b2-0a2e-425f-a379-45cbf0da394d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1537_1_BM_CD138pos
MMRF_1538	4b22d4b5-aae7-4cab-beea-0c3f93d09ebf	fad154d8-8dd4-49da-9444-5a15bdec6b33.rna_seq.augmented_star_gene_counts.tsv	MMRF_1538_1_BM_CD138pos
MMRF_1539	3c92aff2-eb7d-4bdb-9666-3cd1915758b1	9749b5ae-38bd-42df-ab60-95943bc73f34.rna_seq.augmented_star_gene_counts.tsv	MMRF_1539_1_BM_CD138pos
MMRF_1540	99ba6902-c95a-4955-af15-879363eda256	f04b5948-a1dc-4534-8c38-1e08bf1b2a40.rna_seq.augmented_star_gene_counts.tsv	MMRF_1540_1_BM_CD138pos
MMRF_1541	7fb9be17-8219-41f7-9875-f1d974fdb112	bf3000ce-abcc-4ec8-9f82-9aaa4dac1ed8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1541_1_BM_CD138pos
MMRF_1542	a43a0819-32d3-40b5-9356-7ed363c92e3c	c3032d24-6a7a-491b-a035-090763fef861.rna_seq.augmented_star_gene_counts.tsv	MMRF_1542_1_BM_CD138pos
MMRF_1543	b503ecd0-fb0d-4f46-b82a-b5a657050897	7b4c0db9-309e-4bb0-b315-e24a92e485ab.rna_seq.augmented_star_gene_counts.tsv	MMRF_1543_1_BM_CD138pos
MMRF_1546	1faf270d-ab4b-42f7-84e4-796c375d4a77	8b321cd4-a824-4eff-801f-1b652acd2d81.rna_seq.augmented_star_gene_counts.tsv	MMRF_1546_1_BM_CD138pos
MMRF_1550	0f750981-eb8a-42a8-a6e7-a515597bfaaa	9a0c74c0-21ec-495f-a462-f057551b3b23.rna_seq.augmented_star_gene_counts.tsv	MMRF_1550_1_BM_CD138pos
MMRF_1556	30bae248-dfce-488d-9282-94ba62eea11f	1d20bf87-2a5e-4ac2-8e03-00132e13fbac.rna_seq.augmented_star_gene_counts.tsv	MMRF_1556_1_BM_CD138pos
MMRF_1560	f1ccc5f9-9b9a-40b6-9de1-3dee671fe659	4461d09f-86c3-4cfb-9f99-7b4993c113b1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1560_1_BM_CD138pos
MMRF_1565	4482181f-3bd2-48d3-b363-c0aa89e3a34e	1ad906e9-32c2-4a31-b9c2-0d093fa75b0a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1565_1_BM_CD138pos
MMRF_1570	e106495c-81bc-4e9f-b72e-6b48995d2eff	7e71d0dc-b204-4bbe-9aac-e74a8ac7053f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1570_1_BM_CD138pos
MMRF_1572	de4dcc0f-02df-4b40-bb23-37ee90d4e0bf	8b25525e-1b29-4a6b-a90b-d839407ebf54.rna_seq.augmented_star_gene_counts.tsv	MMRF_1572_1_BM_CD138pos
MMRF_1573	eb91e673-2eea-416a-ad82-c0152c3a4964	b0d07975-345f-4da3-89af-fa060dad97e2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1573_1_BM_CD138pos
MMRF_1574	0b459883-7fe6-4888-8957-fbf08a81c457	c409ff97-0684-4e0c-a123-83eeff00819b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1574_1_BM_CD138pos
MMRF_1577	4c7b706e-72de-4650-a66a-a8ff6267a171	f8373461-15c1-4e36-8615-fab5cb27be27.rna_seq.augmented_star_gene_counts.tsv	MMRF_1577_1_BM_CD138pos
MMRF_1579	ef3791b7-9f52-4327-948d-c7d27606dc15	ab438c31-8217-4837-b52e-50fb16f465a7.rna_seq.augmented_star_gene_counts.tsv	MMRF_1579_1_BM_CD138pos
MMRF_1580	9774b3f0-f5bf-4618-8d81-3d6fe3eab2e1	7745cf50-33c2-480b-b233-8ae82c8a6014.rna_seq.augmented_star_gene_counts.tsv	MMRF_1580_1_BM_CD138pos
MMRF_1583	76e3eec7-415c-47d0-bea7-d1de4cce7c89	56bbb639-486b-4892-9737-20f38e1acc7b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1583_1_BM_CD138pos
MMRF_1584	32e60f65-26e1-4966-a147-f2a9543cddc7	96dd1cb5-3569-4aec-afe5-a25d19c5565b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1584_1_BM_CD138pos
MMRF_1587	d3a1cc04-7331-4961-bc84-90091045b34b	3aba7afb-f5d3-4f1e-bff7-35c97ab3c58a.rna_seq.augmented_star_gene_counts.tsv	MMRF_1587_1_BM_CD138pos
MMRF_1588	712e2f88-9c94-49c2-829a-bc13301997c9	0ad0849f-cb2e-471f-b4ef-f1fdcd6cfc66.rna_seq.augmented_star_gene_counts.tsv	MMRF_1588_1_BM_CD138pos
MMRF_1589	8010fe68-790e-4cde-8db3-0e3204ad3ece	7c0bf95d-f218-406c-98bd-fa571f740fad.rna_seq.augmented_star_gene_counts.tsv	MMRF_1589_1_BM_CD138pos
MMRF_1593	62c8d47d-8ee3-4f77-a310-3903895378a9	31873daa-fcb8-48bb-8baa-57d0c21418ba.rna_seq.augmented_star_gene_counts.tsv	MMRF_1593_1_BM_CD138pos
MMRF_1595	b6009494-e986-408e-8699-bd495ef8fe60	fe0f22da-5d0a-44ef-bdab-b624704a6055.rna_seq.augmented_star_gene_counts.tsv	MMRF_1595_1_BM_CD138pos
MMRF_1596	1805c138-e427-422c-aad5-45878d055307	fb0c9093-79ad-46b1-840c-4ec332587304.rna_seq.augmented_star_gene_counts.tsv	MMRF_1596_1_BM_CD138pos
MMRF_1597	ef1e18f1-147e-4438-a447-a1b29d08235e	14639c4e-aec1-4b04-b3bc-f041bc3b5a2b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1597_1_BM_CD138pos
MMRF_1598	1cc339fb-9585-4fe6-9a5c-911952427c50	3d4da4cb-1427-430b-b38d-71fb3b28b56f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1598_1_BM_CD138pos
MMRF_1603	2acdfda9-9127-4980-aa75-50a32702d295	a381c159-47b4-43b8-b673-0f2db7ec358f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1603_1_BM_CD138pos
MMRF_1605	0be43de1-b8e1-405c-9a6a-0e35df6412cc	24fa3e5d-ff1c-475d-81b4-b9b7c2883a40.rna_seq.augmented_star_gene_counts.tsv	MMRF_1605_1_BM_CD138pos
MMRF_1613	3465dd72-d99e-4716-a224-3e72a10d7606	b630b94e-e799-4ce8-9a59-8ece761eae4f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1613_1_BM_CD138pos
MMRF_1614	11f3b0fb-6aa7-4d42-9ea0-77d00ad4f60e	2fd7eff9-3b6d-4061-92f5-7521e3fde319.rna_seq.augmented_star_gene_counts.tsv	MMRF_1614_1_BM_CD138pos
MMRF_1617	a356fb91-5301-4418-9d69-516a8b4ddb4b	492e1f09-77a2-4b37-9b69-66acc423a813.rna_seq.augmented_star_gene_counts.tsv	MMRF_1617_1_BM_CD138pos
MMRF_1618	438b6fcb-c193-49bb-8fc8-796ab701f0eb	ce2a08cd-8f72-403f-afa9-d378bc0df604.rna_seq.augmented_star_gene_counts.tsv	MMRF_1618_1_BM_CD138pos
MMRF_1621	a6c32633-38ca-4927-9f8d-552d02890ee9	8af34608-3bec-405d-80f9-7746ddcc3b52.rna_seq.augmented_star_gene_counts.tsv	MMRF_1621_1_BM_CD138pos
MMRF_1624	fc1d3c8a-c858-4d39-8b9f-1e3a6a4bd25f	1af09702-2c61-43ed-9adb-47c20570fba2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1624_1_BM_CD138pos
MMRF_1625	7d59c549-37e4-412a-ba21-dd3a9f0070b8	7c1a9a3e-f7d8-4f5e-80fd-907031e66f37.rna_seq.augmented_star_gene_counts.tsv	MMRF_1625_1_BM_CD138pos
MMRF_1627	13203d3b-9152-4592-83da-2d3804fe3dfb	274055be-ab7e-4d62-bf3c-0c182948f5b4.rna_seq.augmented_star_gene_counts.tsv	MMRF_1627_1_BM_CD138pos
MMRF_1630	d6746c98-2b0f-4f55-98fd-a9f69357f5d1	9ef8b457-1291-4b88-ae49-33b4db71c63e.rna_seq.augmented_star_gene_counts.tsv	MMRF_1630_1_BM_CD138pos
MMRF_1633	944ea05d-ea74-48b3-82e3-192346a975c8	3cc2d651-9bab-486f-acb8-a1eed4cfbe15.rna_seq.augmented_star_gene_counts.tsv	MMRF_1633_1_BM_CD138pos
MMRF_1634	9e115168-9cf5-4ab3-b807-1198d171adca	9ed81fe8-3bf4-4152-a13b-1e988e17d340.rna_seq.augmented_star_gene_counts.tsv	MMRF_1634_1_BM_CD138pos
MMRF_1637	05d25f87-2a0a-440d-947b-fe5a3b69e9ef	75bfb707-1450-4ac6-b245-da93811910e8.rna_seq.augmented_star_gene_counts.tsv	MMRF_1637_1_BM_CD138pos
MMRF_1639	de737c57-0368-4eba-83ea-1e85c1145c70	0fa73623-2ba7-4c6c-8f2a-a84b8699228b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1639_1_BM_CD138pos
MMRF_1640	84a4eff8-8a8f-4c00-91fe-1ffa42aac0a6	86732961-5797-4af6-a1cc-84261cb16469.rna_seq.augmented_star_gene_counts.tsv	MMRF_1640_1_BM_CD138pos
MMRF_1641	92fc8828-2ce5-4605-97c9-b5d10a7e81c5	ff8f47ff-6018-42b3-8a06-c47ca6b13f0d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1641_1_BM_CD138pos
MMRF_1643	5d8c522c-b9a7-42aa-8385-f282a5bbe61f	41f2c0a0-6d78-405d-87a8-07be0440c67b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1643_1_BM_CD138pos
MMRF_1644	3da57923-b125-4681-809b-303c2671caef	d197f7c6-d562-478f-8386-0fdb62491f6d.rna_seq.augmented_star_gene_counts.tsv	MMRF_1644_1_BM_CD138pos
MMRF_1645	7281dbb5-6d9a-49a7-844d-48d5287c258a	ef4a4738-6757-4399-9bae-4b730bb9a984.rna_seq.augmented_star_gene_counts.tsv	MMRF_1645_1_BM_CD138pos
MMRF_1648	fb1fc2d6-3ea2-4e49-a4ec-086c555a4b4b	a9ef9ff9-e311-4e98-a31e-f0f663c45102.rna_seq.augmented_star_gene_counts.tsv	MMRF_1648_1_BM_CD138pos
MMRF_1650	f550dedc-cc4c-457e-8d1f-e8915b60b97a	c1a00256-8f7e-4385-8c15-cbde1787d6ae.rna_seq.augmented_star_gene_counts.tsv	MMRF_1650_2_BM_CD138pos
MMRF_1651	dff6f0f5-506d-42ec-99d6-c04961ffff4a	a0fb571a-61cd-4984-8eb9-15a67d343721.rna_seq.augmented_star_gene_counts.tsv	MMRF_1651_1_BM_CD138pos
MMRF_1652	1f13fb3a-30ae-401c-a748-198b94a295f0	2d03e81b-ba36-42c7-bae1-2fbbf76f2f1b.rna_seq.augmented_star_gene_counts.tsv	MMRF_1652_1_BM_CD138pos
MMRF_1654	18809e77-be40-4081-bffa-7f3b922741c7	9f3abc13-94d8-40e1-a1b7-e424cf5932a9.rna_seq.augmented_star_gene_counts.tsv	MMRF_1654_1_BM_CD138pos
MMRF_1655	947041d9-0713-445f-8cf7-d23a0999181c	4fac8af8-4bb8-43c4-b1f4-fa27f2d8c4ab.rna_seq.augmented_star_gene_counts.tsv	MMRF_1655_1_PB_CD138pos
MMRF_1656	4c8c05ec-0f00-47d9-beb7-9325460fe0c9	f36a9f46-369c-4d10-8075-f9ad7da989e1.rna_seq.augmented_star_gene_counts.tsv	MMRF_1656_1_BM_CD138pos
MMRF_1659	993f2923-8730-4c91-87b5-39da52825d02	ac48e228-c1ef-4dd4-aa29-c994bcc8f57f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1659_1_BM_CD138pos
MMRF_1664	52c68d86-de6d-4161-916e-f9caef5af7f1	f2b57877-de17-4612-aa0b-cd5981683288.rna_seq.augmented_star_gene_counts.tsv	MMRF_1664_1_BM_CD138pos
MMRF_1665	9e931f5e-94e1-4950-a808-5fed3d263e94	11dcc17d-5383-40ad-b251-64dc9d65bf79.rna_seq.augmented_star_gene_counts.tsv	MMRF_1665_1_BM_CD138pos
MMRF_1668	45354d05-5a65-4d3b-b15e-c80a626e1ba5	10e3072b-a8b1-48a0-9f61-edb43691bc7f.rna_seq.augmented_star_gene_counts.tsv	MMRF_1668_1_BM_CD138pos
MMRF_1671	162e5ee1-6949-4cd1-ba9f-7112ff3fd07b	f5b6c75d-9ef7-4f81-80c2-4f8ebaa1e466.rna_seq.augmented_star_gene_counts.tsv	MMRF_1671_1_BM_CD138pos
MMRF_1672	7aa885c8-3e7f-4121-b55a-a7950023a820	f0586619-6c72-4d9f-bb3d-5d1f3bcc87dc.rna_seq.augmented_star_gene_counts.tsv	MMRF_1672_1_BM_CD138pos
MMRF_1677	7ce6da29-026b-4aaf-9a78-58335f38694f	be44f4c5-51bf-424b-aebc-7b4cdc37ae05.rna_seq.augmented_star_gene_counts.tsv	MMRF_1677_1_BM_CD138pos
MMRF_1678	80c59239-b0db-4703-b106-a37d76268e66	6a6b9f86-4228-4ccc-95d5-e74777970319.rna_seq.augmented_star_gene_counts.tsv	MMRF_1678_1_BM_CD138pos
MMRF_1682	2363ee1b-d0d4-4157-967c-30db1369ae83	bff7b237-e55a-4832-9022-4b7e045c400c.rna_seq.augmented_star_gene_counts.tsv	MMRF_1682_1_BM_CD138pos
MMRF_1683	d722a6b2-3dee-43fd-a82a-a28f0be14a26	4f8fde59-5573-414d-a988-573212706261.rna_seq.augmented_star_gene_counts.tsv	MMRF_1683_1_BM_CD138pos
MMRF_1686	83b0ad0d-9d9f-4f67-9e27-437a36f92b68	31fd0185-0819-4774-8b45-a60f858cec12.rna_seq.augmented_star_gene_counts.tsv	MMRF_1686_1_BM_CD138pos
MMRF_1690	623c67dd-5798-45ca-8fea-26abd2b432f0	268d5409-40dc-4304-a5c2-a97e9c20b3a2.rna_seq.augmented_star_gene_counts.tsv	MMRF_1690_1_BM_CD138pos
MMRF_1694	4081881e-00eb-4592-94a2-63812bc3542e	0fb52b59-2587-4afd-8124-d155c2c5c371.rna_seq.augmented_star_gene_counts.tsv	MMRF_1694_1_BM_CD138pos
